,EFFR,FEDFUNDS,CSUSHPINSA,T10YIEM,T5YIEM,PSAVERT,CIVPART,TB3MS,REAINTRATREARAT10Y,MORTGAGE30US,IPUTIL,GASREGW,T10Y3MM,UNRATE,H8B1058NCBCMG,RECPROUSM156N,SAHMREALTIME,CSUSHPINSA,INDPRO,HOUST,TOTALSA,MSACSR,DSPIC96,RSXFS,PMSAVE
2011-04-29,-0.010000000000000009,-0.04000000000000001,1.3700000000000045,0.1499999999999999,0.10999999999999988,0.0,0.0,-0.04000000000000001,0.10365195000000005,-0.08000000000000007,-0.004128160112011892,0.07869855394883207,3.4,9.1,11.5,0.32,0.0,0.009942738535006379,-0.003505990508820833,-0.07666666666666666,0.005053171430726255,-0.06944444444444442,-0.001820694677778456,0.005363184050151126,-0.008968609865470878
2011-05-31,0.010000000000000009,-0.010000000000000009,1.5339999999999918,-0.20999999999999996,-0.1299999999999999,-0.09999999999999964,-0.10000000000000853,-0.019999999999999997,-0.26602799,-0.1800000000000006,-0.005291710250525994,-0.021912864140242294,3.13,9.0,12.7,0.22,0.07,0.011023361766037354,0.0013347214436347787,0.012635379061371799,-0.07849317124418442,-0.014925373134328401,-0.0015006674239094187,-0.0017104786690650409,-0.0009049773755657187
2011-06-30,-0.03,0.0,1.2510000000000048,-0.1499999999999999,-0.2200000000000002,0.20000000000000018,-0.09999999999999432,0.0,-0.21920785000000004,-0.08999999999999986,0.011422408191906985,-0.05798629414865586,2.96,9.1,4.3,0.02,0.2,0.008891700368888422,0.002870624616779116,0.08377896613190727,-0.032084690553745965,0.0,0.0037116381028297063,0.00740511368663177,0.029632505175983592
2011-07-29,0.039999999999999994,-0.01999999999999999,0.39800000000002456,0.13999999999999968,0.06999999999999984,0.20000000000000018,0.0,0.0,0.08168535999999998,0.040000000000000036,0.01697025880855363,0.03497481813094572,2.96,9.0,12.5,0.06,0.23,0.002803922673730641,0.004746578029851012,0.024671052631578982,0.07016658253407382,0.015151515151515138,0.0033670033670034627,-0.0006879370962028508,0.02991077039085077
2011-08-31,-0.03,0.03,-0.5570000000000164,-0.21999999999999975,-0.2599999999999998,0.0,0.09999999999999432,-0.02,-0.17897744,-0.33000000000000007,-0.0010495626822157877,-0.019464720194647178,2.28,9.0,10.7,0.06,0.23,-0.003913110677101761,0.006389884552417069,-0.0609951845906902,-0.009119496855346076,-0.02985074626865669,-0.0006595979750342318,0.0017517854736557315,-0.00036607687614398365
2011-09-30,-0.020000000000000004,-0.020000000000000004,-1.6160000000000139,-0.26000000000000023,-0.1499999999999999,-0.40000000000000036,0.10000000000000853,-0.01,-0.18003603,-0.20999999999999996,-0.017518873064051643,-0.032533774469258314,1.97,9.0,3.9,0.08,0.2,-0.011397538526642603,-0.0007234725842799605,0.11111111111111116,0.059663598857505606,-0.03076923076923077,-0.001369569163242823,0.010471862535237575,-0.0445556640625
2011-10-31,0.03,-0.009999999999999995,-1.7579999999999814,0.06000000000000005,0.06999999999999984,0.0,-0.10000000000000853,0.01,-0.11637639,0.08999999999999986,-0.012887261464365252,-0.016243944143630618,2.13,8.8,-0.1,0.0,0.17,-0.012542002867966362,0.0069905638437472994,-0.06153846153846154,0.028002395926924217,-0.04761904761904756,0.0010740251156642344,0.006184433286547275,-0.010732081257186832
2011-11-30,0.010000000000000009,0.009999999999999995,-1.7439999999999998,0.04999999999999982,0.07000000000000006,0.09999999999999964,0.0,-0.01,0.03850703999999999,-0.11999999999999966,-0.007579519248227307,-0.04200463499420626,2.0,8.6,3.2,0.08,0.0,-0.012600154611988934,-1.1495165760377901e-05,0.16557377049180322,0.0009468317552803196,-0.04999999999999993,-0.00036312618634970484,0.0035894869449668576,0.024021697016660237
2011-12-30,-0.060000000000000005,-0.009999999999999995,-1.4980000000000189,0.0,-0.09000000000000008,0.9000000000000004,-0.09999999999999432,0.0,0.007398779999999994,-0.029999999999999805,-0.012637705300801216,-0.014817054732385815,1.97,8.5,4.0,0.0,-0.17,-0.010960948875734622,0.005251261086431036,-0.023909985935302358,0.004002037400858693,-0.07017543859649134,0.009469478064164427,0.0021236351130600184,0.1441543700340524
2012-01-31,0.07,0.009999999999999995,-1.0009999999999764,0.07000000000000028,0.09000000000000008,0.2999999999999998,-0.29999999999999716,0.019999999999999997,0.0016322000000000003,0.029999999999999805,-0.02718772201736619,0.05555555555555558,1.94,8.3,7.3,0.0,-0.2,-0.007405544170630662,0.0060835521624054145,0.0417867435158501,0.04326714016524136,0.0,0.006853516311859709,0.008244893056616132,0.05048500881834217
2012-02-29,-0.009999999999999995,0.020000000000000004,-0.17199999999999704,0.14000000000000012,0.17999999999999994,0.0,0.09999999999999432,0.06,-0.12424948,-0.029999999999999805,0.007202087805699309,0.08200058156440826,1.88,8.3,3.2,0.02,-0.13,-0.0012819748375171303,0.003274470701288612,-0.026279391424619658,0.04029176797499123,-0.09433962264150941,0.005986467496811754,0.013192305292238915,0.0064008394543546565
2012-03-30,-0.010000000000000009,0.03,1.867999999999995,0.08999999999999986,0.10999999999999988,0.39999999999999947,0.0,-0.009999999999999995,0.14738588,0.040000000000000036,-0.013969976721929567,0.052942757323300116,2.09,8.2,5.8,0.34,-0.1,0.01394071464819846,-0.0051907444083633125,-0.01278409090909094,-0.025442404006677855,0.02083333333333348,0.00373845358826963,0.0039445136546241155,0.05776248566364295
2012-04-30,0.07,0.010000000000000009,2.6069999999999993,-0.050000000000000266,-0.09999999999999987,0.3000000000000007,-0.09999999999999432,0.0,0.02540882,-0.11000000000000032,0.03573286654453023,-0.022460438999489574,1.97,8.2,5.2,0.08,-0.07,0.019188305953011797,0.007270795998422397,0.08345323741007205,0.011991229272303672,0.0,0.004456564583986911,-0.005649528462357889,0.04731394775751596
2012-05-31,0.0,0.01999999999999999,2.576999999999998,-0.11999999999999966,-0.07000000000000006,0.09999999999999964,0.0,0.009999999999999995,-0.28186771,-0.1299999999999999,0.043201060691004045,-0.04177545691906004,1.71,8.2,3.5,0.1,-0.03,0.018610394956344534,0.0019641458586430183,-0.05976095617529875,-0.01848466382287217,-0.04081632653061229,0.0002963200256276277,-0.002229463694796263,0.004141176470588315
2012-06-29,-0.07,0.0,2.1219999999999857,-0.020000000000000018,-0.11999999999999988,0.0,0.09999999999999432,0.0,0.039070930000000004,-0.08999999999999986,-0.021534680652424587,-0.06348773841961852,1.53,8.2,9.5,0.16,0.0,0.01504452385003674,0.00010873434251124081,0.06920903954802249,-0.002000551876379708,0.02127659574468077,-0.0006084770460040856,-0.01041335832914081,0.007498359733808302
2012-07-31,0.04000000000000001,0.0,1.1140000000000043,0.009999999999999787,0.010000000000000009,-0.7999999999999998,-0.09999999999999432,0.010000000000000009,-0.006674979999999997,-0.16999999999999993,0.017945467028148476,0.020657550189118412,1.43,8.2,9.1,0.18,0.07,0.007780959698260759,0.0020134180001414315,-0.022457067371202122,-0.006013686320591627,-0.04166666666666674,-0.006897601461234082,0.004643725432278201,-0.09963717555121421
2012-08-31,0.0,-0.03,0.4230000000000018,0.14000000000000012,0.1299999999999999,-0.20000000000000018,-0.20000000000000284,0.0,-0.0052587499999999995,0.09999999999999964,-0.011318859843449935,0.07639680729760534,1.58,8.1,9.5,0.14,0.03,0.002931718000609873,-0.0039522090811753285,0.018918918918918948,0.004450625869262925,0.0,-0.0025894405679022237,0.013369218286625406,-0.033891299855342005
2012-09-28,-0.04000000000000001,0.010000000000000009,-0.34799999999998477,0.16000000000000014,0.2400000000000002,0.5,0.10000000000000142,0.009999999999999995,-0.10917236,-0.18999999999999995,-0.01706411566353383,0.013241525423728806,1.61,7.8,6.9,0.02,-0.1,-0.002404859474662513,-0.0006967702949763899,0.12334217506631306,0.045347549155358546,-0.021739130434782483,0.007189997088415057,0.00757144610714966,0.07946524064171112
2012-10-31,0.09,0.01999999999999999,-0.3900000000000148,0.06999999999999984,0.040000000000000036,0.5999999999999996,0.19999999999999574,-0.009999999999999995,0.0760849,0.010000000000000231,0.018385664308387284,-0.06743335075797174,1.65,7.8,9.3,0.06,-0.13,-0.0027015980991833555,0.003128396938243627,0.08028335301062572,-0.017815749387376623,0.08888888888888902,0.006817470068174902,0.0015173078307482157,0.08600019815713855
2012-11-30,-0.01999999999999999,0.0,-0.007999999999981355,-0.08000000000000007,-0.13000000000000034,0.8000000000000007,-0.19999999999999574,-0.010000000000000009,0.08743519000000001,-0.0900000000000003,-0.010072963072766172,-0.03671524663677139,1.56,7.7,7.2,0.0,-0.13,-5.55675180071713e-05,0.004013635082143585,-0.08961748633879785,0.042211732973701954,-0.061224489795918546,0.01313585682155316,0.0028530828223403137,0.10792810874920189
2012-12-31,-0.07,0.0,-0.09300000000001774,0.06000000000000005,0.050000000000000266,2.0999999999999996,0.10000000000000142,-0.01999999999999999,-0.1666404,0.03000000000000025,-0.0280742200572639,-0.04044224614489378,1.65,7.9,18.0,0.12,0.0,-0.0006460082939130363,0.0026997774011070508,0.17166866746698672,0.00038819875776407997,-0.021739130434782483,0.024301537444205712,0.00406344935574765,0.25444664031620556
2013-01-31,0.06,-0.01999999999999999,0.4440000000000168,0.040000000000000036,0.10000000000000009,-5.699999999999999,0.0,0.0,0.25677887,0.17999999999999972,0.014204234075685607,0.017889630078835816,1.84,8.0,1.0,0.08,0.0,0.003086162315455887,4.5825593899539996e-05,-0.0901639344262295,0.022700814901047695,-0.11111111111111116,-0.05784838144424975,0.007270331118554685,-0.523828278849941
2013-02-28,-0.009999999999999981,0.009999999999999981,0.8489999999999895,0.029999999999999805,0.040000000000000036,-0.3000000000000007,-0.30000000000000426,0.03,0.08769875999999999,-0.020000000000000018,0.00603460492657848,0.12719690199582945,1.88,7.7,1.2,0.06,-0.03,0.005883086645601221,0.004790082573936205,0.08333333333333326,0.0030354771390628255,0.02499999999999991,-0.002773495174934082,0.01450930579936105,-0.037358698649021305
2013-03-28,-0.010000000000000009,-0.009999999999999981,2.7990000000000066,0.0,0.009999999999999787,0.3000000000000007,-0.10000000000000142,-0.010000000000000009,-0.12175945999999999,0.06000000000000005,0.040859903401225584,-0.027484143763213398,1.87,7.5,8.4,0.12,-0.07,0.019282038564077064,0.004109521015310147,0.0498960498960499,-0.008826681798121183,0.024390243902439046,0.0030429696766436365,-0.008436528556574396,0.04410711728483463
2013-04-30,0.010000000000000009,0.009999999999999981,3.0079999999999814,-0.13999999999999968,-0.16000000000000014,0.2999999999999998,0.10000000000000142,-0.03,-0.0745526,-0.16999999999999993,-0.00347197543329103,-0.0434782608695653,1.7,7.6,4.1,0.06,-0.13,0.020329818869964766,-0.0011405063444450692,-0.1732673267326733,0.005724826664970317,0.04761904761904767,0.0030092724737198484,-0.0052242102040097604,0.04965025373748455
2013-05-31,-0.05000000000000002,-0.039999999999999994,2.8910000000000196,-0.1200000000000001,-0.10999999999999988,0.20000000000000018,0.0,-0.019999999999999997,0.004820650000000003,0.41000000000000014,-0.02135679496636589,0.035511363636363535,1.89,7.5,3.3,0.04,-0.03,0.01914975359016502,0.000918499117877225,0.11377245508982026,0.004617038770476256,0.04545454545454519,0.004845922432718197,0.006518251376241846,0.04586436691493545
2013-06-28,-0.01999999999999999,-0.020000000000000004,2.5689999999999884,-0.2400000000000002,-0.18999999999999995,0.09999999999999964,0.0,0.010000000000000002,0.24708498,0.6499999999999999,-0.01090094803006214,-0.01865569272976686,2.25,7.5,5.1,0.16,0.0,0.016697105791666278,0.0018746838931642529,-0.09784946236559144,0.016683455049105955,-0.10869565217391308,0.00025083747350018726,0.0032907911971336024,0.014117941029485381
2013-07-31,0.01999999999999999,0.0,1.86099999999999,0.07000000000000028,0.06000000000000005,-0.20000000000000018,-0.10000000000000142,-0.010000000000000002,0.31868728999999996,-0.15000000000000036,-0.0009508073282818996,0.019289907743919477,2.54,7.3,6.7,0.14,-0.03,0.011896847111770192,-0.0031901687182092076,0.04886769964243154,-0.007926187380023486,0.3414634146341464,-0.0008979347500748247,0.006616639513179257,-0.03104595293827772
